VARIABLES = "X" "temp" "u" "rho" "POSF10325" "C2H4" "CH4" "H2" "C3H6" "C4H81" "IC4H8" "C6H6" "C6H5CH3" "H" "O" "OH" "HO2" "H2O" "H2O2" "O2" "CH3" "CH2O" "CO" "CO2" "C2H2" "C2H6" "CH2CO" "AC3H5" "C6H5" "C6H5CH2" "C6H4O2" "C6H5CHO" "N2"
 ZONE I=111 FORMAT=POINT this line is garbage
0                         300                       35.5948774697898          0.00123604033771085       0.0125722906711484        1.77389149186161e-16      3.47400083149577e-18      2.21541180933724e-11      0                         0                         0                         0                         6.36766139324579e-16      0                         0                         6.90338673823351e-16      3.19385464484043e-18      0                         0                         0.20744279607305          4.3043945806278e-15       0                         0                         0                         0                         1.26658284686712e-17      7.03867971392328e-17      1.84382634944064e-15      0                         0                         0                         1.38520394248764e-15      0.779984913233655         
2.04545454545455          299.999999999974          35.59487753884            0.00123604033531307       0.0125722906509742        3.87027497308193e-15      1.63659229798201e-16      2.13057063072552e-09      5.31621953865364e-16      0                         3.13231655418547e-16      2.43964636075432e-16      8.42439108882655e-16      0                         0                         5.23845906111945e-21      1.1697702922827e-15       3.79922239575883e-15      0                         0.207442795654569         5.03169060902684e-15      0                         0                         0                         0                         1.27223776168365e-17      7.03680745566586e-17      1.84360057997563e-15      0                         0                         0                         1.38663873020881e-15      0.779984911563882         
2.84090909090909          300.000000000877          35.5948793406386          0.0012360402727452        0.0125722901246364        4.18740631445583e-15      6.38786594106299e-15      5.71421801707439e-08      5.41932098092047e-16      0                         3.1833825896814e-16       2.48005061729873e-16      8.45745646007178e-16      0                         0                         1.11326512526824e-22      2.65286350979486e-15      2.8963836831608e-13       0                         0.207442784735772         5.064548034234e-15        0                         2.55978712721681e-14      1.06004885281213e-17      2.37890928883359e-17      2.05826310877013e-17      7.049782891716e-17        1.84351699221296e-15      0                         0                         0                         1.38722482367459e-15      0.779984867997084         
3.18181818181818          300.000000040194          35.5949005309179          0.00123603953690837       0.012572283935605         1.88142471511895e-14      2.57149049884716e-13      7.04005510570037e-07      5.56376137691422e-16      0                         3.21684588201469e-16      2.50464719870086e-16      8.47728985822619e-16      0                         0                         1.47541427040814e-22      1.04959498935278e-14      1.18164463878096e-11      9.51855114722724e-16      0.207442656343589         6.73434961381787e-15      5.97674960828514e-16      1.3395208687783e-12       7.89899516194969e-15      1.52716137255179e-15      5.03705308110032e-16      7.9905239377887e-17       1.84348185292308e-15      0                         0                         0                         1.38748042078279e-15      0.779984355701838         
3.35227272727273          300.000000944239          35.5950372520331          0.00123603478926046       0.0125722440269102        4.56742242062558e-13      5.63961177166595e-12      4.87516789044167e-06      9.19254496708501e-16      0                         3.44471451022828e-16      2.60333715768422e-16      8.54872861122488e-16      8.16278539202997e-23      0                         9.29686169616577e-22      1.7940097395391e-13       2.59031847932489e-10      8.99120672998705e-14      0.207441828394043         4.25343556869749e-14      3.1208169981156e-14       3.1981468745445e-11       2.50480358155944e-13      4.49031765704787e-14      1.6226187484622e-14       4.18495035168675e-16      1.84349733302817e-15      0                         0                         0                         1.38760599258538e-15      0.779981052113395         
3.4375                    300.000011563037          35.5955131581408          0.00123601826368028       0.0125721053792546        7.13536605306093e-12      6.47522066625541e-11      1.93663098592557e-05      8.19937749102634e-15      0                         6.83523014231952e-16      3.36572803151635e-16      8.95386708659761e-16      5.34230831153486e-21      0                         9.60812227759468e-21      2.18947163052136e-12      2.97184008279822e-09      1.15990493454195e-12      0.207438951525235         4.34305056103269e-13      5.12841842942654e-13      3.96940384773393e-10      4.04100178080712e-12      6.81497444754379e-13      2.75987738500183e-13      6.59388800783701e-15      1.84431407870977e-15      0                         0                         0                         1.38769692837964e-15      0.779969573335676         
3.46590909090909          300.000050483742          35.5960943547746          0.00123599808254331       0.0125719369856508        3.85553154879758e-11      2.68054922599191e-10      3.69665320074912e-05      5.44991760606177e-14      0                         2.88120913985263e-15      6.79189112453331e-16      1.00024483671258e-15      2.36860168473615e-20      0                         4.10251533694136e-20      9.66213481909265e-12      1.22946089968518e-08      5.16470772948498e-12      0.207435455728663         1.77688361259734e-12      2.84831593026924e-12      1.75246962238907e-09      2.22924906613552e-11      3.56760955852461e-12      1.5957000724771e-12       4.11091589024717e-14      1.84974308158281e-15      0                         0                         0                         1.38814524064298e-15      0.779955626352985         
3.49431818181818          300.000283903772          35.5974612393837          0.00123595062222731       0.0125715460176586        2.76000711830902e-10      1.41851207278149e-09      7.78307383509209e-05      5.23627406012017e-13      5.7729539466085e-16       2.79245743904416e-14      4.58249950838626e-15      1.96594329048947e-15      1.43202586661764e-19      5.62836233070305e-15      2.70819990394299e-19      5.50725694418166e-11      6.50132008030825e-08      2.96493818315083e-11      0.207427329509928         9.36645974094337e-12      2.10054674452835e-11      9.98222847883095e-09      1.63239373223584e-10      2.4637555361585e-11       1.22990930800338e-11      3.47731301798555e-13      1.90496272503251e-15      0                         0                         0                         1.39495162080247e-15      0.779923216727938         
3.50852272727273          300.000837977786          35.5988613593763          0.00123590201170681       0.0125711567636725        9.78585070623538e-10      4.0036543850075e-09       0.000118517840994896      2.36667118848601e-12      5.93662737910321e-15      1.39510674536331e-13      2.30498934725463e-14      6.14220835632343e-15      5.17343488265309e-19      1.82665264916331e-14      1.1323247612166e-18       1.64231896962675e-10      1.83395258796186e-07      8.88447317045261e-11      0.207419215921734         2.63752439155555e-11      7.62110697226791e-11      2.97477064902816e-08      5.89027881623475e-10      8.49536198250657e-11      4.62247654021437e-11      1.40752583283355e-12      2.12159854834515e-15      0                         0                         0                         1.43468593155895e-15      0.779890890268556         
3.52272727272727          300.002775977946          35.6013104580782          0.00123581699107189       0.01257051032639          3.98462959257006e-09      1.26105838976846e-08      0.000186093553095552      1.26428061072236e-11      4.00118686947667e-14      8.45213613516419e-13      1.51289094214353e-13      3.60610016334538e-14      2.88095296456399e-18      5.125486600904e-14        7.66290136455081e-18      5.50484937711071e-10      5.77295139906763e-07      2.99391327064153e-10      0.207405666322931         8.28493468209406e-11      3.18410089941119e-10      9.96300828746056e-08      2.44596360497202e-09      3.35275551765369e-10      2.00929173229294e-10      6.64475962275859e-12      3.32569728290299e-15      0                         0                         3.70606394523122e-15      1.75551743845587e-15      0.77983703202342          
3.53693181818182          300.009552799734          35.6058098866718          0.00123566082357179       0.0125694369358292        1.68456451698872e-08      4.12654496515905e-08      0.000298323317584309      6.99367279642136e-11      2.56658215493452e-13      5.31103562490128e-12      1.04653358548077e-12      2.55498916020448e-13      2.3878615768623e-17       1.37389353636306e-13      7.24007555289756e-17      1.91718168885977e-09      1.8878943100069e-06       1.04822202919121e-09      0.207382896021389         2.70357050510808e-10      1.38091459338072e-09      3.46696256130081e-07      1.05440654100815e-08      1.37411731844352e-09      9.06380657597082e-10      3.25248030563336e-11      1.00168661687638e-14      0                         0                         3.57302848082757e-14      4.34270607362311e-15      0.779747033472722         
3.55113636363636          300.033239344829          35.6147898823219          0.00123534926118761       0.0125676552036401        7.18641897976141e-08      1.36657441943516e-07      0.000484697590607094      3.8924716317735e-10       1.63392737104368e-12      3.35279727247432e-11      7.27112343905574e-12      1.84835252206858e-12      2.47033118132246e-16      3.62553687736138e-13      7.92097955565306e-16      6.75279647066705e-09      6.24814703634455e-06      3.71106140281738e-09      0.207344119433556         8.93057527901478e-10      6.04114290025015e-09      1.22011168966967e-06      4.58564729551074e-08      5.68493658497735e-09      4.12287747864645e-09      1.603992738546e-10        4.7202693587048e-14       0                         0                         2.80730543860658e-13      2.51944751674129e-14      0.779595777334226         
3.55823863636364          300.067230838171          35.6234770006893          0.00123504800970437       0.0125663240649101        1.66992061962331e-07      2.67656334849947e-07      0.000624047745109903      1.09590264267996e-09      5.08906206234575e-12      1.03642162276507e-10      2.40761273430749e-11      6.21377020595774e-12      9.66473559730404e-16      6.1237960443579e-13       3.12378907685912e-15      1.37738197277138e-08      1.2232428173818e-05       7.59348290853644e-09      0.207313824395709         1.74714257770591e-09      1.42862370785892e-08      2.48705855834356e-06      1.08008160321957e-07      1.29312865712723e-08      1.0023704113672e-08       4.13295546010736e-10      1.29411939597032e-13      0                         0                         1.01415011334026e-12      9.08042515554255e-14      0.779480479642412         
3.56534090909091          300.143561893613          35.638799872282           0.00123451700186511       0.0125645556349289        4.17954201793423e-07      5.51135408688602e-07      0.000809387338486432      3.41656359118026e-09      1.77952176320709e-11      3.59738019921756e-10      9.0768690971999e-11       2.42134463531179e-11      4.23938672013299e-15      1.06627145883573e-12      1.37671902095267e-14      2.97041285326375e-08      2.51754364792641e-05      1.64323059164149e-08      0.207270967903618         3.59434884209668e-09      3.64783176232512e-08      5.35925810513122e-06      2.74546354286749e-07      3.15843909026428e-08      2.64212192614768e-08      1.16430507321669e-09      3.99169365621958e-13      0                         3.9127087581593e-15       4.1852815277937e-12       3.87839517028716e-13      0.779323161485281         
3.57244318181818          300.314845541375          35.6676226332607          0.00123351939714852       0.012562209041519         1.07970605411481e-06      1.16432794735602e-06      0.0010558123818181        1.10307192182616e-08      6.44980487668858e-11      1.29340791593051e-09      3.54661790616582e-10      9.80200916009805e-11      1.97651007787954e-14      1.89665108065742e-12      6.42388189654661e-14      6.58425621362672e-08      5.31557740348202e-05      3.6537387779096e-08       0.207208090829337         7.5945080080284e-09       9.61642622273071e-08      1.18679476115572e-05      7.2058820622693e-07       7.95787251511322e-08      7.19646765612557e-08      3.39343571605628e-09      1.28525712212401e-12      4.25641497671534e-18      3.279826016389e-14        1.78892819421607e-11      1.73184398442118e-12      0.779105525403318         
3.57954545454545          300.698743969887          35.7248410150832          0.00123154374149687       0.0125591023719023        2.8227976565324e-06       2.48953274976629e-06      0.00138322161732292       3.59691638177251e-08      2.35970593828016e-10      4.68601257717384e-09      1.3928915112172e-09       3.96812064707958e-10      9.47978450852519e-14      3.43928185415371e-12      3.07939368397695e-13      1.47798588542447e-07      0.000113581319329245      8.21801032396699e-08      0.20711100435159          1.62811296533933e-08      2.56444390192762e-07      2.66041543752669e-05      1.91403853413477e-06      2.02948186101917e-07      1.98324139058559e-07      1.00028420671176e-08      4.20288644079049e-12      9.26144773021586e-17      1.61587598703887e-13      7.70434110219452e-11      7.80578023870187e-12      0.778798302782907         
3.58309659090909          301.068978720009          35.7763502620576          0.00122977061789808       0.0125571764217503        4.76087805547489e-06      3.72846944095036e-06      0.00158721733155024       6.96559713948367e-08      4.93269494460541e-10      9.71334342557355e-09      3.04272782839901e-09      8.7915093018961e-10       2.21180303183939e-13      4.74423006489766e-12      7.13252434563214e-13      2.27799644857132e-07      0.000170028252905836      1.26625405201792e-07      0.207038849373508         2.44936142217836e-08      4.37610193097573e-07      4.09496328887015e-05      3.25973853895709e-06      3.37199784855069e-07      3.45465404023654e-07      1.8171327603982e-08       8.1949664597638e-12       2.43682241631517e-16      3.93691397748605e-13      1.8009502296097e-10       1.88472699823733e-11      0.778592427853533         
3.58664772727273          301.667758322188          35.8566081153803          0.00122701802206275       0.0125549491279951        8.2752976737114e-06       5.68344111077873e-06      0.00182444089578055       1.41484669843508e-07      1.09293477305221e-09      2.13327306534837e-08      7.11539699355729e-09      2.10874773839145e-09      5.36752002809595e-13      6.66867110765178e-12      1.7182048361904e-12       3.58464113938244e-07      0.000259024546765086      1.9901222643295e-07       0.206939622654895         3.75953150380474e-08      7.70515817758165e-07      6.43234974735732e-05      5.72815395668134e-06      5.7642849405544e-07       6.22594441107489e-07      3.43312999722222e-08      1.68047894550446e-11      6.38772841833043e-16      1.02794305071303e-12      4.53388762103129e-10      4.9241718061588e-11       0.778335178082522         
3.59019886363636          302.634655067002          35.9826761948807          0.00122271906983415       0.0125523811466722        1.46355269363953e-05      8.76316376354487e-06      0.00209998218556602       2.94280352020294e-07      2.48743626813885e-09      4.81200958049037e-08      1.71514991004744e-08      5.24778492113513e-09      1.34369743793845e-12      9.57271397078836e-12      4.25254068008421e-12      5.71721169957101e-07      0.000399066838951662      3.16494777112856e-07      0.206799211238054         5.8588607769693e-08       1.38068029746441e-06      0.000102345190869367      1.02473221588032e-05      1.00193294237823e-06      1.1435063196294e-06       6.62342205137074e-08      3.5440189226796e-11       1.68665076675866e-15      2.76201752567759e-12      1.17645467296997e-09      1.32702130315232e-10      0.778008455348548         
3.59375                   304.192370962142          36.1817058939498          0.00121599309041358       0.0125494311995298        2.61096747051512e-05      1.3601924389751e-05       0.00241943647530124       6.18108234842337e-07      5.71889514813075e-09      1.09622536261559e-07      4.17917932366885e-08      1.32480828337561e-08      3.44845116054216e-12      1.41018773410864e-11      1.07183000703715e-11      9.19403462262903e-07      0.000618751986238684      5.06098416703043e-07      0.20659524727191          9.24587930178477e-08      2.49455624102037e-06      0.000164032211938926      1.84958647014798e-05      1.75653018986422e-06      2.11955497227251e-06      1.29007054601539e-07      7.6013522478562e-11       4.52446406638018e-15      7.50807884699418e-12      3.08231394711687e-09      3.60969515111778e-10      0.777586073179111         
3.59730113636364          306.693214241449          36.4965800088603          0.0012055021142971        0.0125460549514555        4.6706557100779e-05       2.11726582318148e-05      0.00278871933515433       1.30046793548887e-06      1.31654258906301e-08      2.49927780020378e-07      1.01909205392105e-07      3.3535884471854e-08       9.05791640675049e-12      2.1486335783066e-11       2.73560053784228e-11      1.48532880558124e-06      0.000961687173244567      8.09372296565348e-07      0.206292442884261         1.4768582739571e-07       4.51546175418278e-06      0.000263699846210487      3.34790504390734e-05      3.08851790507693e-06      3.93928444173446e-06      2.51869464588561e-07      1.65173950674613e-10      1.24429407984235e-14      2.05213292697137e-11      8.07589366665235e-09      9.8137252328802e-10       0.77703006549295          
3.60085227272727          310.687183547329          36.9941940430278          0.00118928673814158       0.0125421998288732        8.33923055698838e-05      3.29404968778202e-05      0.00321366325605072       2.72559425338403e-06      3.01756241968719e-08      5.66881485406643e-07      2.47130700450587e-07      8.45061630436125e-08      2.44152639756626e-11      3.42131618161269e-11      7.04695138285006e-11      2.40419548533476e-06      0.00149292844233519       1.28768918731865e-06      0.205835835062899         2.39178274697425e-07      8.14750848843069e-06      0.000423690984350276      6.04910997562256e-05      5.42258944511295e-06      7.30554836826723e-06      4.90361207137135e-07      3.6387405027839e-10       3.5448947308881e-14       5.63056871803963e-11      2.10377540986429e-08      2.65096859861965e-09      0.776285818510181         
3.60440340909091          317.015541667714          37.7768787583775          0.00116464636061185       0.0125377953807207        0.000147957238711658      5.10492426728229e-05      0.00369927732883236       5.66208147722398e-06      6.85118115984367e-08      1.2723619689608e-06       5.92610503503118e-07      2.10621299825502e-07      6.77713155782287e-11      5.76025695538206e-11      1.82801937060733e-10      3.89019872945164e-06      0.00230624223172144       2.02588647769402e-06      0.205141835887422         3.9427051016473e-07       1.45828160639657e-05      0.000677970100151911      0.000108628231723142      9.46700364978411e-06      1.34583922380327e-05      9.47448809886234e-07      8.15716643047155e-10      1.05735773697455e-13      1.55135039625042e-10      5.42004920193983e-08      7.07599878958707e-09      0.775276454282137         
3.60617897727273          321.537780545506          38.3339196179542          0.0011477225600257        0.0125353060351878        0.000198444649236007      6.3738538935149e-05       0.00396838566632302       8.28342673848096e-06      1.05498088173523e-07      1.94467900653291e-06      9.41337025174669e-07      3.42316896489963e-07      1.18019209388473e-10      7.80490297573007e-11      3.01322446500078e-10      4.98273340763469e-06      0.00287294947107846       2.53692382128489e-06      0.204654855007036         5.16735519140616e-07      1.9631710823725e-05       0.000860965206134806      0.00014668360034532       1.25909865400364e-05      1.84252232868648e-05      1.33134964401821e-06      1.27358494524461e-09      2.00967670337707e-13      2.71965840696781e-10      8.99279220875579e-08      1.19897511918632e-08      0.774626688924229         
3.60795454545455          327.321676598324          39.044765051211           0.00112682722768106       0.0125325321924516        0.000267229520995234      7.96811220162613e-05      0.00425476513720741       1.22377815241825e-05      1.64757801745776e-07      3.01300686551347e-06      1.52231500250359e-06      5.69126856991866e-07      2.0980632818954e-10       1.08037650690163e-10      5.01956167056403e-10      6.40587898708632e-06      0.00358113125903775       3.17125109397553e-06      0.204039139225222         6.85536224547858e-07      2.65244326171741e-05      0.00109548040135853       0.000198968751951961      1.68091837660692e-05      2.53577871748727e-05      1.88339473772646e-06      2.03360595624753e-09      3.96054152937216e-13      4.91508124927554e-10      1.5242930941964e-07       2.07974099330819e-08      0.773852161925241         
3.60973011363636          334.676342237873          39.9471393486185          0.001101373091387         0.0125293361551151        0.000360166554182106      9.95774951140521e-05      0.00455825668169529       1.8146483421655e-05       2.58745987173434e-07      4.69322005950016e-06      2.48004729994862e-06      9.55985024707605e-07      3.82396165051506e-10      1.52887293593867e-10      8.43450737316445e-10      8.25147625265696e-06      0.00445911608450967       3.94757378706651e-06      0.203263524636881         9.2074138389044e-07       3.58443523974903e-05      0.00139401972347684       0.000270225576246475      2.24608214966634e-05      3.49525662208362e-05      2.67000199776154e-06      3.30384716697408e-09      8.0152189485972e-13       9.03509201352916e-10      2.60542818966472e-07      3.63956552320386e-08      0.772929280107327         
